,Wlambda3.unity,C1SP2,C2SP2,C2SP3,Kier2,MDEC-33,MOMI-XZ,WTPT-5,VR2_A,ATS7i,AATS8dv,AATS3v,AATS8v,ATSC6dv,ATSC2d,ATSC3d,ATSC4d,ATSC8d,ATSC2s,ATSC3s,ATSC5s,ATSC6pe,ATSC3p,ATSC2i,ATSC8i,AATSC6m,AATSC7m,AATSC8m,AATSC6v,nBondsD,SssCH2,SsF,PEOE_VSA2,PEOE_VSA7,SlogP_VSA1,SlogP_VSA3,SlogP_VSA5,EState_VSA4,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState3,VSA_EState4,SLogP,nBondsD2,nHCsats,nssCH2,SHBint2,SHBint4,SHBint7,SHCsatu,LipoaffinityIndex,nHBAcc_Lipinski,SRW9,TDB8v,TDB9v,TDB2i,TDB4i,TDB7i,TDB10s,RDF80m,RDF30i,RDF30s,RDF45s,RDF55s,RDF80s,pIC50
83,10.34954102,3,11,5,11.0394808,8.526019564,2.646926289,12.07203358,8.612880076757325,18247.38627546808,5.170212765957447,186.04246334247918,166.48221642723925,-81.296875,-7.63671875,-4.734375,-7.109375,5.7421875,4.162229938271618,-7.477623456790121,6.786844135802454,-4.1617671875,-1.4433894978684851,-51.8488940516233,32.58614926053417,-5.072613166536726,-0.6979892237193396,0.6716195650073665,-1.7673368911689171,3,-0.17108627416888522,40.111369146495136,9.589074368143644,30.18337432000784,11.050456081168516,16.00989599106965,18.40509473754901,11.075279592416141,10.418196129746054,5.733667477162185,25.0210029056177,7.693250309968487,6.347115308979696,2.589200000000001,3.0,5.0,3.0,5.749863008602342,6.2201608114360205,15.63383477933886,2.44220011259784,7.604137670737925,6,6.6052979209482015,1155.0694358740095,1357.4868616821334,349.96690503472837,661.7764247200862,1050.5823272834666,39.559018125784654,10.988886411422696,24.15917899890077,18.37234196631779,43.56796996887815,39.55832249975232,30.620298256335424,5.796
131,13.70177557,3,10,5,12.02734839,8.775349455,2.513476213,11.84968083,25.971547736701,22718.929281244342,4.198257080610022,190.50175142487552,169.74209832012718,-85.9554762848461,-12.850178359096306,-1.2187871581450644,0.5148632580261591,0.8501783590963112,46.17247740540115,-49.328424380473315,-6.664733219809854,-1.9120287455410212,-5.448029272994722,-50.6125149157357,26.152745503001327,-0.4334708467905127,-3.0139552335827737,2.4808825320126733,-1.2071516532900803,3,-1.202490937938996,54.193655926278296,4.794537184071822,49.09138463432146,11.050456081168516,26.59153719579868,30.71664028250093,0.0,15.514152220608404,10.150818414215534,12.87137926931307,10.638203249138495,4.745747032049082,2.773200000000001,3.0,7.0,6.0,4.323528720437964,8.927551937298018,13.053427038731856,0.8028974360826362,7.5899545318180035,8,6.6293632534374485,1333.131758158132,1509.2544937281893,351.7897390629301,675.4369260411278,1106.7044061551892,44.37863225337675,20.472709910453293,29.14932586079404,28.976089328747054,60.87210714278049,64.1339665111466,59.593157337040864,7.259
133,18.94339624,3,11,5,12.02734839,7.730157802999999,3.541563693,12.08146265,32.23073540420623,30758.239170431247,3.0609318996415773,189.30438122768757,154.01225039767823,-7.532627865961198,-9.222222222222227,-6.222222222222223,-10.666666666666671,6.66666666666667,41.585896234224016,-28.470272807847923,6.306995599642082,0.3826571428571231,-5.486646641865321,-31.356516300632343,31.767927902772364,2.6621459919230555,-2.3513895044346897,0.6094470000597688,-0.8736188763244184,3,-0.38735296595894186,40.74388344012198,4.794537184071822,30.89228342893664,11.050456081168516,33.63920917847586,30.650320858474952,11.629818560158606,5.316788604006331,10.717645998109393,17.788962272296885,2.949338440623163,6.419862177262207,2.9846000000000013,3.0,7.0,6.0,3.2891244026624604,8.202009607948543,9.782732027119957,0.7664077713462181,9.283025909567318,7,6.842683282238423,1188.4812108951546,1380.6300617775028,349.2653204285724,663.0627105622705,1079.0903413051233,33.626921557902214,16.81844170071626,34.931781231562816,31.251082298157613,63.53701952396331,82.02989149680329,62.915412088033854,6.796
74,14.86926941,3,5,5,8.392733564,7.435960625,7.984459993,8.96219585,5.57829547959306,11864.068503524688,6.6909090909090905,184.07727736302377,162.19711546263554,-64.50913075237398,-6.487216946676406,-5.530314097881665,-8.719503287070856,8.893352812271731,22.232225468711967,-21.264670075480872,14.95532018504992,-3.7871821037253453,-0.9061443466728004,-44.7137031944304,24.901408716937727,-5.549778882728522,0.9094868551520092,2.233998817091007,-1.7745844601269174,3,-0.4189145509239303,39.5057961843544,4.794537184071822,18.050640183084614,5.733667477162185,16.00989599106965,18.40509473754901,5.008912523954532,5.101407525739723,10.84019487200289,22.98318953953053,13.45260718959156,5.560102172041657,1.0351,3.0,5.0,3.0,7.347319941849091,6.1475762303863775,19.558581138544625,2.4286920264930267,4.586145531526455,6,6.6052979209482015,1331.3551070310882,1910.105191834516,355.4250796936112,661.8604779417892,1158.8651592894325,80.08627047912962,4.968861053110285,15.322729005416141,19.373653460281645,49.830824617275574,33.26563558346355,21.428752370445704,5.854
127,26.08857014,3,10,5,12.70068359,8.775349455,4.600339077,8.778149007,25.77637070568841,25493.969378937876,4.167701863354037,201.0128325297329,174.97213752373702,-47.663429298184795,-13.633714880332985,-4.191467221644122,0.7479188345473462,-0.4118106139438096,147.9522790581655,-23.675947738552534,-8.863501021134258,-0.9214329604578704,-3.7287562743231866,20.525102414048586,11.400077724510222,1.001005079838441,0.017240570941594653,0.4387169747702415,-0.7950495056540139,3,-1.1700048036119932,80.22327632575487,4.794537184071822,43.025017565859855,11.050456081168516,32.76783571324216,35.39699154902478,23.46952001485796,10.30076712495354,5.733667477162185,17.433412260740386,4.640551475159471,4.1243793197832535,4.726400000000004,11.0,7.0,6.0,3.323631186210785,8.296191376695209,8.305508810095471,1.5512057029385458,10.552303532219364,6,6.6293632534374485,1394.575064240651,1653.8097141473806,357.92849290293884,668.9039291705552,1108.4405803766338,45.457123323986615,19.699061076355992,34.279664677320845,40.9031718803005,45.1299556494532,61.13297217677467,44.080280067912,6.721
124,24.57781613,3,11,5,12.66877334,9.14786012,4.730818215,8.778799669,26.763814581961004,25798.504160525958,3.729674796747968,198.40002369981065,175.7823842588288,-50.69272976680386,-8.526077097505674,-6.361552028218695,-6.1300075585789875,-5.0750818846056935,38.601794695930494,-30.428450312452348,3.5427907331199355,-1.2439234567901347,-2.005251606719854,-39.95682316763308,23.44664317098126,0.7998288156606361,-4.01457016376806,-5.178748847417755,-1.1324933172968012,3,-0.4061137431989828,40.75997314968332,4.794537184071822,43.025017565859855,15.787319034968565,26.59153719579868,29.83354005732779,11.629818560158606,5.316788604006331,15.454508951909444,17.756618255616647,5.310992234796659,6.25902748235105,3.7162000000000033,3.0,7.0,6.0,3.0465464585495137,8.068219255265074,9.249449914611574,0.7584036561198808,7.5765250738626495,7,6.6293632534374485,1350.4709102873508,1491.080399072307,347.30778753650014,652.2272610002377,1082.5206110553715,33.441662480942725,11.720101614447882,32.116407328570894,31.232967017080213,56.00369278125054,56.71830895770931,27.589578109747247,7.229
23,19.27220466,3,9,4,12.109375,8.185671017,6.9686000439999995,9.417754544,8.896727492703883,22544.518447322167,4.2,187.158718196627,157.87990418860824,-6.137174211248295,-9.444444444444448,-7.7777777777777795,-9.44444444444444,0.44444444444444575,33.316720012193265,32.59632677945436,-28.99310318549002,-0.6670947873799897,-0.6670217757044435,-30.736271243954157,7.2168786775980225,-4.1501301478289605,6.01054435910002,-0.6747361693948498,-5.564230741281934,3,1.3576063938561511,40.20849840012313,9.589074368143644,36.60419594293385,5.733667477162185,11.21535880699783,39.51466394344154,6.06636706846161,0.0,15.25734580905624,39.0699924383154,8.907900384271588,5.817600466575693,2.0297000000000005,3.0,8.0,7.0,7.813930859090226,6.177508496300348,6.343941587976558,0.7433839854429682,6.409528947854575,8,6.803505257608338,1157.2850838246202,1335.3665041438455,353.1927619166212,644.2314057626509,1085.3312657246274,36.16137630512115,3.0704903247053945,34.17134038251986,36.47891074469917,39.70498326173499,55.470050395041255,23.60437200271541,6.585
22,20.8660559,5,6,4,12.80799667,8.185671017,7.280646078999999,12.45832683,6.706975970912633,24118.126287699313,3.9354838709677415,191.94162833846192,158.17270966115794,-23.97959183673469,-10.766262755102048,-7.949298469387759,-7.0656887755102025,0.6849489795918381,31.625115150226765,13.306042729591839,-6.125682043650805,-1.3160489795918353,-3.418867514392097,-21.11675304012069,1.7904534762057225,-4.054037262181032,4.755907627687563,-1.1255129308633811,-4.248828710085647,3,1.4442290442321315,40.27958386515065,14.573052889090853,30.537828874472236,5.733667477162185,11.21535880699783,39.121072089086645,12.263210640074684,4.9839785209472085,10.84019487200289,43.36795731358171,9.072761495382698,5.8832338028640985,1.8317,3.0,8.0,7.0,7.422176092306214,6.146090374436397,6.315178540169552,0.7411908418861883,6.898074831084082,8,5.093750200806762,1172.3065639992906,1331.1829929035946,353.85946844330545,647.9044503175164,1083.417721700039,35.1418172877401,6.862027337068043,30.88577222581819,27.36025605470827,34.247762715557535,60.6705911840901,30.429663217424746,7.174
99,12.70731189,4,9,5,12.80799667,9.866724755,2.198346609,12.04960653,11.182016489815311,19744.780434612938,5.531531531531532,191.44898979282482,171.43164524862155,-78.12345679012346,-11.214334705075442,-9.26406035665295,-6.058299039780523,6.8158436213991775,25.20963839353757,-8.094326322206973,7.590487349489407,-3.3484679012345806,-3.026697705695219,-39.34871697026668,34.60175922489813,-2.5729301387094066,-3.3150606918686165,3.427384490233317,-1.0715022994095642,4,-0.20785283922206,40.24787807605015,9.589074368143644,35.746825811704824,11.050456081168516,22.55465239698223,34.326534905014825,5.008912523954532,10.418196129746054,10.84019487200289,36.06918628099577,16.499555128119173,6.515518367531732,1.9651,4.0,5.0,4.0,12.795417106556494,6.234224977034727,25.6916313014828,2.4729206352629283,6.86945386314955,8,6.6052979209482015,1226.5512672862535,1466.1384853015634,349.88542393259337,655.1046820664885,1085.6466310197723,40.79988948466781,15.527989696678116,24.816436698840672,25.827574813125334,39.094842241741155,37.70659445600076,50.084496534145025,5.854
18,24.70753939,3,9,4,12.80799667,7.801106206,8.466706378,11.83794427,6.4882748735912505,24946.374643235504,3.733870967741936,189.79949759035716,158.5578737185707,18.098692033293702,-11.304102259215226,-11.622175980975035,-9.090071343638526,-5.692627824019025,23.64583333333332,10.562499999999991,-26.23611111111111,-1.6530457193816963,-2.3427654110136333,-19.564694851187987,10.967082407619635,-2.9609742655565685,7.692685427097803,1.8736949732741708,-4.875997060884947,3,1.8398278012787463,40.297578751500005,14.383611552215465,48.736930079857075,11.46733495432437,11.21535880699783,39.121072089086645,6.06636706846161,0.0,11.46733495432437,39.84365345705045,0.0,11.803488106666586,1.8374,9.0,8.0,7.0,6.859549482385768,6.081608645694327,15.101680733348664,1.4705295959613518,8.644343707633157,7,5.093750200806762,1201.001574258012,1430.8700607362823,350.6842958572152,645.0053678965892,1089.5451836426537,34.989042118114554,5.219185537749488,30.86204829561541,25.62953756723592,33.11175762196273,47.79483648463633,24.981693503142353,6.745
27,12.04406135,3,8,6,11.0394808,7.268825662999999,2.779238305,12.10443259,8.442960573232162,21547.84827388083,3.947368421052632,171.8125419754108,152.37172449586433,-6.6270665128796455,-9.231833910034599,-8.916955017301037,-5.138408304498271,2.9653979238754316,14.728224187278403,14.094119782989454,11.289386560724516,-1.4081484429065758,-1.893957277687565,-44.75840430154025,19.652452650567373,-0.12777670126176074,-0.6725254419932183,5.903778300081798,0.09884352621199784,1,2.550998009909896,53.063818795781145,4.794537184071822,43.025017565859855,11.050456081168516,11.21535880699783,24.825916360475023,25.104853885926705,10.30076712495354,5.733667477162185,18.273248377726368,3.0811110048024872,5.900702031161572,3.001000000000001,1.0,8.0,6.0,0.0,6.1134533331298355,9.002494894467755,0.7185178046961054,9.074517059527505,5,6.580639137284948,1088.5322926168703,1276.1874968311627,353.84076878799135,656.8217312825742,1087.2020425173503,38.12692418068035,14.881444438972302,30.719224694021854,17.87681498737973,39.741775147821215,45.451618340333965,40.200759384715205,8.201
116,13.3116119,2,10,5,11.58847737,4.883320036000001,2.369919311,11.8508546,25.136427036276626,29473.477423549,2.7399267399267395,188.486330981197,154.53620170365255,-13.281207133059,-10.828168304358783,-10.716301335348954,-4.672965482489291,2.209876543209876,36.19570481243351,-48.27343092523297,-10.492204545792305,-1.0642753086419825,-5.268068888576886,-4.005194437630294,4.509211124859177,0.8510746875216517,0.9549886483650356,-1.1166472772363079,-1.1187244100761085,3,0.7714573950180015,13.97881010622051,4.794537184071822,42.52210198909525,11.050456081168516,33.63920917847586,30.389367852172022,16.82083097824245,10.30076712495354,5.733667477162185,17.22753429324714,3.105319664902998,8.50248116367721,2.706400000000001,3.0,7.0,6.0,2.666082893502331,7.354031894293993,2.8527246268981656,0.701451247165533,8.792052212187135,7,6.555356891810665,1215.6125415875579,1307.573262643374,345.24723593197274,641.220680840219,1088.9812572660364,33.382036895848515,14.416215699764864,34.52473820284859,30.141392176659693,40.71310228630511,45.1842133928791,48.57736088601897,7.075
57,21.00867197,2,5,3,11.253462599999999,5.173829087,11.18597052,12.46364642,13.867540136078324,20056.61673729581,4.069306930693069,176.01221046053826,134.9677311288851,-57.904,-7.867600000000004,-6.626400000000004,-8.191199999999998,1.0764000000000005,13.04998888888889,6.395955555555558,-8.0644,-3.739758599999997,-0.5528624622893199,-36.66518134634569,23.034690277584854,-8.317240112101219,4.9153548559152975,8.165766238989129,-7.313363644256738,2,1.7622896407039004,39.929200810064025,19.497896622948648,18.050640183084614,11.15945887427257,20.7467589448697,11.984273114623006,6.06636706846161,10.162654350910431,5.733667477162185,25.574965122251147,1.401528775090283,8.760221098805571,0.1856000000000016,2.0,7.0,7.0,0.0,6.116130225708451,6.574790620259737,1.494311957072894,6.3381711992061405,7,5.093750200806762,1038.042924529162,1393.8813045422405,360.9315884491217,641.5299707937285,1062.7631874659712,38.88285061740522,7.521708347330339,20.734425870764973,16.46825439694119,32.5390436233408,55.403312275433684,34.05481740453206,5.538
31,10.18348495,2,7,6,11.62015827,7.502028533,2.466679185,15.23923164,6.56123880348714,22749.081871829676,5.0085470085470085,178.24517485651813,165.2034123148538,-16.129939480242072,-7.407974368102532,-8.09006763972944,-7.915272338910642,-2.302242791028836,118.24614829318462,45.02515228827974,9.21593785847078,-1.9670752224991441,-2.140461845387064,22.45380011830192,29.525794713429185,-0.3094553925815964,-1.1273628312377997,5.558169046684658,-0.7094387740502742,1,1.5544540825486444,78.53366628129855,4.794537184071822,36.958650497398246,11.050456081168516,17.391657324441304,30.519844355323485,12.263210640074684,15.284745645900747,5.733667477162185,21.403384159716804,2.7219443381358204,4.713921595781005,3.2757000000000014,1.0,8.0,6.0,0.0,6.245225909630742,9.594812699693424,0.7511236931258576,9.829865926738238,6,6.580639137284948,1148.2695768904646,1292.5504833345194,367.7184925067674,669.9075003146172,1111.7430207696034,51.089470420965576,19.32983265493145,33.37769879263711,29.793980337213746,46.05516147646634,66.2376038939977,80.05671851987786,8.409
65,7.873744676,1,5,3,8.740894901,5.23244964,3.212510586,11.94449031,9.642288314937282,14860.246293297925,3.955223880597015,167.93800084092553,143.42279160655585,-29.72218917311126,-6.227840571088642,-3.701963117192149,-7.450922070196311,0.8114217727543128,5.865126578095048,11.349576971379467,19.957333597726212,-2.857426234384293,-0.18682067333170613,-34.827472125109885,7.944956280692178,-6.315658002651047,6.9954700322358425,1.4993078394921633,-5.738276067830343,1,2.352469900813606,39.568566283941706,15.646119978292592,18.050640183084614,16.585250271382954,11.21535880699783,11.984273114623006,6.06636706846161,10.85158279422077,5.733667477162185,13.78120302133199,0.0,11.703142476557186,0.3002000000000004,1.0,7.0,6.0,0.0,6.053709832291484,13.135567897621492,0.6906101190476189,6.027047875218343,5,4.976733742420574,932.7127659582684,1077.3743279898667,360.0177348440172,649.5731865034984,1036.6103328070674,31.83642967197684,3.395754560834868,25.261822887823364,18.44922530842096,44.70503660225714,65.6295592059503,10.772134299909586,5.347
12,15.89200823,1,5,4,9.629757785,5.23244964,6.426090909,9.286538333,9.822078155190724,17689.946344007618,3.223529411764706,167.62935723782869,144.4615095215421,-2.383680555555552,-6.218750000000004,-6.112847222222224,-6.7517361111111125,-0.8107638888888887,12.907407407407401,23.71604938271605,32.16358024691357,-1.5010658420138911,-0.323674970223556,-29.499801270561147,7.355604985066434,-1.4673740031902087,4.9626303636722735,-0.5582007182446078,-1.0062890486039366,1,5.041699280720502,39.80980094726928,4.794537184071822,37.560974617835775,5.733667477162185,11.21535880699783,25.32883193723964,32.121457909125354,11.8236469305411,5.733667477162185,16.40861376589534,0.0,5.910245121324216,1.9180000000000004,1.0,10.0,8.0,0.0,5.9373988262910595,6.396721484682224,0.6767212301587302,8.27919260678771,4,5.093750200806762,1077.23596350025,1241.035745476095,354.05246120103106,634.0681445263572,1094.059259216241,29.85455408372236,2.8353473159779607,28.913379398154888,20.086562969138612,27.225390160737557,41.91960537790569,11.446613479961686,5.194
126,27.21453504,3,10,5,12.70068359,8.511033597,5.859121684,8.777571522,25.70471799410816,24945.35523741989,4.005988023952096,201.01283252973286,172.60708037124851,-15.866689790727294,-14.633714880332985,-8.191467221644123,1.376951092611863,9.732830385015609,147.84116794705434,-23.25928107188586,-27.138117707713302,-0.5601397242456027,-3.728756274323187,20.525102414048586,-15.346977879937976,1.1115212071045577,-0.7468263466547258,2.341761474855772,-0.9556116964782968,3,-1.0252282894646425,79.42828642922426,4.794537184071822,43.025017565859855,11.050456081168516,32.76783571324216,35.39699154902478,23.46952001485796,10.30076712495354,5.733667477162185,17.483102046294302,4.799515862752331,4.556136075503355,4.726400000000004,11.0,7.0,6.0,3.2698411555739404,8.256668361448945,8.260622380554555,1.543623738199988,10.49058386528808,6,6.6293632534374485,1370.6208149253325,1588.520890612494,357.8662064375028,668.7963095731259,1108.229201551581,43.2709964076895,14.35967004577688,35.83109195651859,42.64217795080559,43.15704392904222,64.04534483327203,36.705020180416284,6.958
94,22.11300475,4,11,5,14.96301775,10.81281725,4.50397302,12.10684932,16.24045990815361,23792.225577562283,5.262773722627737,185.9785324437654,173.7572330345844,-67.14673474872346,-3.3969363074442387,-4.0760548239720515,-9.91588282719699,0.4990593926363881,8.336229806802246,-11.238122965749943,4.8862238346919815,-3.2118840365493173,1.4460790274667372,-55.13880291602907,28.78915628749081,-0.8284346680893869,-3.5469580249258934,-0.9565910653904408,1.9564988581673648,4,-0.5660284799241597,40.47081854045556,9.589074368143644,37.10711151969847,15.787319034968565,25.54129612894152,25.32883193723964,5.008912523954532,10.418196129746054,15.207393384762284,37.265581242609024,7.580181225530008,6.039737769473272,2.5311000000000003,4.0,7.0,5.0,6.159813337896553,6.312227368679124,16.016714449870655,3.5427824357791318,7.422700107864109,9,6.6052979209482015,1266.793726949442,1342.5263138311514,350.2465210787073,649.2772082239908,1075.6608558154137,37.43508583954004,15.200675645862699,32.633132485296876,30.64202322636919,53.89691866097153,46.87152447493003,45.744646300211286,5.319
30,9.946364445,3,6,6,11.0394808,7.268825662999999,2.437274544,15.14769934,8.442960573232162,20978.166399697227,4.222222222222221,172.35142313241195,156.40040707640526,-5.638400000000028,-8.784799999999995,-8.1588,-5.4076,1.244799999999999,15.588333333333336,19.153611111111108,6.457500000000002,-1.5475126400000063,-1.9243858045817233,-33.30380685257199,17.0604711685737,0.242599586418904,-0.8829124529633499,5.307370068272026,0.00523528158920995,1,2.3942789056015066,52.985855150757075,4.794537184071822,30.89228342893664,11.050456081168516,11.21535880699783,24.825916360475023,31.30169745753978,15.284745645900747,5.733667477162185,21.931095832355197,2.969999893691376,5.882437568351655,2.396,1.0,8.0,6.0,0.0,6.166494258099264,9.360475823074637,0.7263303046961056,8.340714026177917,6,6.580639137284948,1084.4128491661988,1216.3526827554413,357.76173622472663,664.2958336227422,1099.9971616615337,37.087901253834964,13.65645442793272,28.6930500885569,18.738555532629192,47.952023118144226,49.011292075723716,47.34205253502324,8.149
86,23.62103467,3,10,5,12.49704142,8.817410807,6.122860739,14.42928429,8.755294717680393,20482.04522821297,5.172413793103448,191.85685809572468,170.01612658497152,-64.04166666666661,-11.95408163265306,-9.806122448979592,-6.114795918367349,7.66326530612245,51.45854252837969,-22.419574401262565,3.928927869373055,-3.033153125000005,-2.764590520526082,-36.61771131266397,35.2604358292204,-2.8401543017041897,-4.422185930031646,6.0640255222353305,-0.8195953872865984,5,-0.3071044479335838,40.27993511746792,9.589074368143644,35.746825811704824,16.189429818776453,32.57794355038981,23.968546229246012,5.008912523954532,10.418196129746054,10.872641214770127,25.153248790637843,12.575596604719973,6.3262898145588204,0.9143000000000004,11.0,5.0,4.0,17.746621985244445,6.210754222564019,28.48413088457788,4.016276736553881,7.5000243910507205,9,6.6052979209482015,1235.9180747780165,1520.1864422970057,354.48991561607284,658.3920586709456,1095.7974971860428,42.95965264848309,7.903906339232522,25.320616470055967,26.538394046218748,32.42933800366512,47.42361012207349,31.00631018518491,5.509
92,24.47616912,4,11,5,14.96301775,9.872451502,3.2229085489999996,12.0924067,25.304460493394732,22019.43567351273,5.088,185.32915746613028,168.3759815655336,-101.07229239451759,-5.396936307444241,-5.1088417092179546,-9.669981187852725,7.109647944101045,9.669563140135578,-15.613806025859235,3.6993490399832742,-5.551236307444238,1.3875064086177369,-55.13880291602907,31.593938729342003,-3.1357850825729985,-2.6190765803364657,1.025581244255631,1.7549007879639915,4,-0.3448651302920267,40.399047583004716,9.589074368143644,49.239845656621675,15.787319034968565,25.54129612894152,25.32883193723964,5.008912523954532,10.418196129746054,15.207393384762284,36.823304371188705,7.6169716522495685,6.187598925957012,2.5311000000000003,4.0,7.0,5.0,5.956172198049653,6.285736023076861,15.862588831283315,3.454298110876548,7.561106158293438,9,6.6052979209482015,1229.183273109948,1388.0872544690815,350.3376548267764,649.4455966778255,1063.5206586515685,41.33565738626893,12.73808312028016,25.599394536997746,22.84903413590837,59.374069899741755,44.905555065205185,32.095996305497394,6.161
97,10.85006825,4,11,5,11.82314494,10.51911285,1.9290561309999998,18.343660999999997,9.203390388709057,20034.55514132928,6.132075471698112,188.36269781189415,180.4685583184304,-46.25240054869683,-7.882716049382721,-7.836419753086422,-12.203703703703706,6.95679012345679,4.317863130620333,-7.321825941167508,30.48266270385612,-3.2336351165980863,-0.8154639654117619,-55.082544974388256,28.848619866953737,-2.6744084667202013,1.4541175097470826,2.991169378000208,-0.8429117059838729,3,-0.07928466824740754,40.32253106368714,9.589074368143644,30.18337432000784,11.050456081168516,22.55465239698223,24.229499235548946,22.108681027648664,20.38615317164047,5.733667477162185,32.804886000058644,7.737923158280855,7.403882007866003,2.1432,3.0,5.0,4.0,5.553979453754317,6.251095652057183,15.59488294344572,2.480292015834494,7.794486845296129,8,7.412764017426562,1313.929691197859,1561.1085108062045,352.57806376603423,666.1069020994844,1108.5680049187945,36.505268922044856,18.802015299855405,24.482880396810838,27.13727411862002,54.84639377479068,37.47491965095521,52.33016922544442,5.432
25,11.59412351,3,7,6,11.92344045,7.268825662999999,2.4921180919999997,14.78390715,7.92450109056425,25241.55405802707,3.5116279069767438,181.3025174991121,151.838064776964,27.31801652892561,-9.37190082644629,-11.892561983471081,-4.8099173553719,3.694214876033058,13.845876951331501,20.277033976124887,2.5902387511478406,0.155791999999977,-3.5146396063011096,-21.487259596440467,17.498897867800792,0.7235857647694276,0.8183936391553825,5.067863709445369,-1.1570624835019026,1,2.7734823520437555,40.335906702808565,4.794537184071822,43.025017565859855,10.633577208012664,11.21535880699783,30.389367852172022,18.90801031431363,4.9839785209472085,10.995559031900672,20.767155019470135,8.884572714883761,6.440595791977843,2.757880000000001,1.0,8.0,6.0,0.0,6.0713147621838095,6.253301773245723,0.7171977863306325,9.055762446865113,6,6.580639137284948,1075.4633067369796,1297.2968920407402,353.0050152380917,657.6263854574432,1067.8438138141382,28.4254926034378,12.16248153394041,37.48963785614922,20.335997700984255,49.55147814109644,44.30988371418911,38.94503813645078,8.398
13,20.77638132,3,6,4,10.85782272,5.345015106,10.14007147,15.60129384,8.118721179959959,20883.296361028708,3.9052631578947365,180.01700282082953,152.18309059847255,-10.545599999999991,-7.556799999999996,-7.481599999999998,-10.756799999999998,-0.7680000000000005,9.977866666666664,16.39245555555555,6.194644444444441,-2.265499039999999,-1.6712497055277735,-18.206698971993404,12.940332261649795,-4.738257083077702,7.738073294027323,3.8591830000431138,-6.059793602334134,1,3.129342184190669,40.10095982199893,4.794537184071822,30.537828874472236,10.633577208012664,11.21535880699783,18.40509473754901,19.031945097300195,9.967957041894415,5.733667477162185,24.757910495510774,0.0,5.9275818188435085,1.8927,1.0,8.0,7.0,0.0,6.105507168253593,6.4299171100044825,0.7139336104812295,8.103591361120765,6,5.093750200806762,1183.2977491614756,1469.6326012668521,357.92959985441667,654.5125257578442,1122.63042993552,34.75565697537466,3.746037076326626,23.38528276769945,23.13951858718757,37.087481314369185,42.42261987017801,13.830454845872724,6.224
69,12.38707077,3,5,5,9.871281774,6.077721176,3.315242707,12.94203872,11.855052086110511,18010.105497297318,4.149425287356322,183.0798570062455,159.64110975123086,39.05164514785503,-8.275301957517705,-12.15451895043732,-14.134527280299876,-4.038317367763431,14.11224489795918,-13.361111111111114,8.987528344671196,-1.8052041232819689,0.8126526563807298,-45.65036679340213,8.571705373559437,0.3288253174418001,9.77188244528924,-4.369622530754511,2.1037989823583105,3,0.9940336924304698,40.049186529959066,14.383611552215465,18.050640183084614,5.733667477162185,20.804433175141472,24.825916360475023,6.06636706846161,0.0,5.733667477162185,38.00464454650165,2.7414891006157376,5.80869745824562,0.5719999999999996,3.0,9.0,8.0,0.0,6.1499222297376415,6.899303847268661,2.0810512956282814,5.375678846393021,7,5.198497031265826,1144.7133142764274,1326.6436489618322,357.6672818215742,646.2560603651158,1102.3666492576283,32.996629528633825,11.516541939274022,32.20229332700928,30.48407641733056,45.9778639685482,47.98705494090329,40.97845459253293,6.069
77,17.30107198,3,11,5,11.0394808,8.526019564,5.6879852170000005,9.016632795,8.612880076757325,17688.342609876534,5.428571428571429,188.1352299796108,168.99396431100612,-92.03666817564509,-6.529198732458128,-4.0411951109099125,-6.988229968311452,5.2231779085559085,8.122365575172287,-7.572091444092339,2.0783788541823767,-4.437633454051603,-0.9241030706529634,-48.151807415891206,31.98013505916061,-5.707179998645735,-1.3332460692377273,0.4660934639557652,-2.2972531899592585,3,-0.2769890519466633,40.09024307947746,4.794537184071822,30.18337432000784,10.470530430962237,16.00989599106965,18.40509473754901,5.008912523954532,5.101407525739723,10.470530430962237,24.882114016728806,4.880750416277111,5.73367053597254,2.5561000000000007,3.0,5.0,3.0,0.0,6.284252698872992,14.266042487111326,2.5428945570422843,7.345241132979687,6,6.6052979209482015,1212.7183620082012,1513.3031509047332,349.2464958872459,661.5731019825643,1089.5257402754598,45.13103813661114,5.585152128094166,17.01022644843087,19.230170561633177,42.82271771211479,40.575729718329185,33.818302473441555,5.658
110,15.91702289,3,10,5,11.8067602,6.553469317999999,3.187542669,12.02550377,22.89717195357853,28480.413227495566,3.5313725490196077,190.4877080992101,155.34209130288616,-49.90419753086415,-13.818888888888884,-8.072222222222223,-2.7677777777777783,6.497222222222224,39.237173449169326,-29.19923601585125,20.855199283645774,-2.4563111111111238,-3.8752544420263053,-31.473560826500282,22.551368227330123,-0.5034086965781317,-0.9324112353153304,1.036871929960378,-1.2354729520549221,3,-0.19990886983987546,40.67032679254813,4.794537184071822,48.58846905755685,11.050456081168516,26.59153719579868,30.389367852172022,17.31720483484217,10.30076712495354,5.733667477162185,17.02571808028774,2.97467023074662,6.5060028722200265,2.769800000000002,3.0,7.0,6.0,3.0681656758720943,8.081806910183566,8.789044062458307,0.7563208223104056,8.867171181918096,7,6.293419278846482,1199.0451687246436,1364.8806551966868,350.16209261860746,650.6819186465201,1094.892320616082,37.65649735909891,20.727219695059237,32.981298920490225,29.771500863609372,46.15320729680985,62.74240911386753,65.88214726575228,7.921
