Title,ALogP,ALogp2,AMR,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,PPSA-1,PPSA-2,PPSA-3,PNSA-1,PNSA-2,PNSA-3,DPSA-1,DPSA-2,DPSA-3,FPSA-1,FPSA-2,FPSA-3,FNSA-1,FNSA-2,FNSA-3,WPSA-1,WPSA-2,WPSA-3,WNSA-1,WNSA-2,WNSA-3,RPCG,RNCG,RPCS,RNCS,THSA,TPSA,RHSA,RPSA,fragC,Wlambda1.unity,Wlambda2.unity,Wlambda3.unity,Wnu1.unity,Wnu2.unity,Wgamma1.unity,Wgamma2.unity,Wgamma3.unity,Weta1.unity,Weta2.unity,Weta3.unity,WT.unity,WA.unity,WV.unity,WK.unity,WG.unity,WD.unity,nAcid,apol,naAromAtom,nAromBond,nAtom,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nBase,nB,bpol,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,ECCEN,FMF,tpsaEfficiency,GRAV-1,GRAV-2,GRAV-3,GRAVH-1,GRAVH-2,GRAVH-3,GRAV-4,GRAV-5,GRAV-6,nHBDon,nHBAcc,HybRatio,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,Kier1,Kier2,Kier3,nAtomLC,nAtomP,LOBMAX,LOBMIN,LipinskiFailures,nAtomLAC,MLogP,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MOMI-X,MOMI-Y,MOMI-Z,MOMI-XY,MOMI-XZ,MOMI-YZ,MOMI-R,PetitjeanNumber,topoShape,geomShape,nRotB,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VAdjMat,VABC,MW,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb
Mol62,-0.7661,0.58690921,121.7789,11.99429062,31.97207288,-0.37815777,0.231161338,3.986753191,11.58172872,615.3642061,1945.028784,38.17411764,291.7578199,-922.1812903,-67.77101237,323.6063863,2867.210074,105.94513,0.678369821,2.144175456,0.042082671,0.321630179,-1.016601145,-0.074709918,558.2104254,1764.378451,34.62858294,264.6599447,-836.5309604,-61.47657805,0.073018372,0.119600923,0.013777976,2.711254397,605.6514488,301.4705772,0.667662598,0.332337402,3299.14,1.586098446,7.53626063,12.84005967,0.072218751,0.343143472,NA,NA,NA,0.457484971,0.471528674,0.410311682,21.96241875,129.0848862,304.5277646,0.188478333,NA,1.339325327,0,71.04479,6,6,65,1.097856284,-0.481577847,-0.261533259,0.499296536,-0.35112348,51.30613214,50.99156226,67.4700593,73.69581499,69.05622752,2359.586658,2722.435708,3766.118788,4181.413387,3723.349738,2,37,52.65321,0,0,2,5,1,9,3,0,0,0,0,0,0.157617628,0.27811916,0,0,0,0.06647688,0.070629032,3.620505747,0.288675135,0.965536144,0.144337567,1.368952543,0.045615046,0.234542471,0.022807523,25.7503479,16.45141606,15.97957653,12.03679758,9.466613837,7.170601608,4.820907168,3.564086403,19.66355498,11.66391198,9.105056328,6.254615714,4.258991596,2.7486031,1.706511374,1.087839247,6.509343705,8.881526395,11.85342814,2.399176218,2.882025533,2.97541775,906,0.384615385,0.239585424,3447.642298,58.7166271,15.10685521,3754.918,61.27738571,15.54295128,8307.278679,91.14427398,20.2528553,1,10,0.619047619,0,0,0,0,0,0,1,0,11,0,0,2,1,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.55441928,13.18120328,8.5,5,6,NA,NA,0,4,2.23,0,1.908637049,0.774150174,0,15.1754194,17.87545362,0,5.797013385,0,0,1.117084152,0.444902872,0,0,0,0.691441569,0,0,2.039648903,10867.61665,8390.854763,3694.970611,1.295173967,2.941191634,2.270885386,9.159665675,0.5,1,0.862416064,9,3,1,3,1,0,0,0,2,1,0,0,124.87,6.209453366,446.2671014,521.1919747,69.89882559,1.997109303,40.02818267,12.90602106,16.29683911,3919,58,-0.82,180
Mol63,1.6652,2.77289104,137.8192,11.85,31.97307506,-0.326890154,0.227853441,3.987114092,11.62793771,559.3378936,1815.207757,38.4987229,375.0969344,-1217.294363,-70.55563501,184.2409592,3032.502119,109.0543579,0.598584167,1.942572882,0.041200009,0.401415833,-1.302706541,-0.075506213,522.6648084,1696.193348,35.97454751,350.5036394,-1137.482249,-65.92964266,0.069973084,0.100674995,0.02640671,1.100060762,615.619886,318.814942,0.658815219,0.341184781,3142.15,1.618698645,6.662579644,15.79555807,0.067230537,0.276721557,NA,NA,NA,0.384369892,0.520438276,0.507889763,24.07683636,141.5921208,336.0194488,0.242035929,NA,1.412697931,0,76.557618,15,16,65,1.03041693,-0.472800672,-0.014233864,0.144781423,-0.472339322,61.43388518,59.16495073,82.19697889,88.73315836,80.8190581,2825.333023,3285.354983,4589.741721,4932.774566,4372.515852,1,42,49.900382,0,0,2,11,1,5,3,0,0,0,0,0.096225045,0.343013034,0.612476642,0,0,0.022821773,0.102914275,0.136977871,3.95383908,0.288675135,1.048869477,0.144337567,1.446117346,0.045615046,0.249756987,0.022807523,28.319262,18.41774256,17.95923498,13.97585321,11.14915766,8.591850658,5.933428687,4.404603418,21.86927381,13.29908841,10.37929996,7.198284511,5.045173234,3.392514983,2.212685664,1.450035634,7.412998042,10.28227955,13.56208077,2.594581499,3.274613082,3.544287911,1145,0.446153846,0.279816847,3990.40261,63.16963361,15.8613046,4258.505583,65.25722629,16.2088576,9933.510039,99.66699574,21.49649125,1,9,0.375,0,0,0,0,0,0,1,0,7,0,0,6,1,0,0,2,5,2,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.92517007,13.98065036,8.526315789,5,9,NA,NA,0,4,2.45,0,1.753768476,1.063913292,0,12.92657621,23.43823043,0,8.328497957,0,0,1.117084152,0.502973372,0,0,0.1,0.577757036,0,0.482744692,1.44224957,13952.43558,10585.60178,4771.755467,1.318057856,2.923962823,2.218387311,9.776122988,0.5,1,0.855396726,10,4,3,3,2,0,0,1,2,1,0,0,163.73,6.392317423,471.9617858,585.1327456,78.67364714,2.017273004,42.99903734,13.04945906,16.03508145,5416,65,1.211,206
Mol64,0.3326,0.11062276,132.9637,11.89,31.97407646,-0.326868394,0.227537965,3.987236569,12.16368438,513.1351122,1498.905976,33.19988853,402.9953489,-1177.179504,-71.99893692,110.1397633,2676.08548,105.1988254,0.560111397,1.636127211,0.036239258,0.439888603,-1.284947454,-0.078590266,470.098707,1373.193423,30.41542919,369.1963148,-1078.450002,-65.96041928,0.077721473,0.111848729,0.058661652,3.231626866,626.122492,290.0079691,0.683442499,0.316557501,2709.16,1.418540538,11.3786718,13.12164212,0.054730063,0.43901137,NA,NA,NA,0.404297746,0.545758008,0.326076305,25.91885446,184.0615477,421.7782346,0.129693925,NA,1.276132059,0,72.048825,11,11,61,0.918103828,-0.354987699,-0.107958048,0.207267199,-0.414651641,64.14714948,58.20031749,84.6135646,82.68415577,75.15487415,2785.320639,3206.632373,4395.857815,4627.060085,4172.860668,1,38,49.171175,0,0,3,5,1,6,3,0,0,0,0,0.11785113,0.256740019,0.348209275,0,0,0.061237244,0.157070577,0.166387179,3.909180881,0.288675135,0.965536144,0.144337567,1.820110135,0.045615046,0.234542471,0.022807523,26.62059139,16.84526291,16.60143834,12.4406076,9.643012778,7.057926404,4.815638304,3.568385471,21.32358291,12.98823472,10.99631071,7.575426088,5.446366558,3.554130424,2.242038463,1.483712973,6.91071842,9.286309881,11.88789356,2.960982956,3.715121554,3.778432124,975,0.409836066,0.338664998,3785.26933,61.5245425,15.5847173,4042.547013,63.58102714,15.93009478,9203.56506,95.93521283,20.95649729,1,10,0.5,0,0,0,0,0,0,2,0,7,0,0,2,1,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5401662,13.37520661,8.757575758,5,6,NA,NA,0,4,1.9,0.083333333,2.37428295,2.158343403,0,8.076980201,17.57432078,0,7.023649336,0,0,1.117084152,0,0,0,0.190692518,0.577757036,1,0.895091453,1.44224957,13832.96444,8279.163355,6536.237432,1.670816706,2.116349748,1.266655846,10.03944259,0.470588235,0.888888889,0.721726268,10,3,2,3,2,0,0,1,1,1,0,0,191.72,6.247927513,452.022781,566.1051509,71.66782514,1.990772921,45.64387833,9.901125706,18.86945963,4316,58,1.159,186
Mol65,1.2522,1.56800484,142.3687,11.9882566,31.97407691,-0.32688591,0.227576851,3.98727531,12.80680607,599.3937563,1903.782605,38.02616288,427.7129009,-1358.493264,-74.03594701,171.6808554,3262.275869,112.0621099,0.583574989,1.853539349,0.037022604,0.416425011,-1.322640891,-0.072082044,615.6413173,1955.387787,39.05692504,439.3067678,-1395.317475,-76.04281404,0.071478724,0.102865223,0.080924741,2.863001197,726.9503701,300.156287,0.707765221,0.292234779,3007.16,1.261181272,11.94177769,16.19973235,0.042893396,0.406145735,NA,NA,NA,0.39195947,0.43888904,0.399555854,29.40269131,228.9451477,502.3278992,0.163220652,NA,1.230404363,0,77.328825,15,16,64,1.00407281,-0.433389265,-0.081634415,0.18950964,-0.373070455,67.14714948,62.17270105,90.77974654,93.27240028,83.93811462,3113.625157,3632.720557,5068.36265,5325.568913,4708.283245,1,42,50.491175,0,0,4,8,1,5,3,0,0,0,0,0.096225045,0.343013034,0.612476642,0,0,0.06846532,0.196349549,0.277711099,3.95383908,0.288675135,1.048869477,0.144337567,1.747729218,0.045615046,0.26989781,0.022807523,28.319262,18.41774256,17.95923498,13.97585321,11.14915766,8.591850658,5.933428687,4.404603418,22.55563372,13.97538221,11.5126523,8.364838754,6.085822679,4.233564238,2.83237488,1.883530971,7.412998042,10.28227955,13.56208077,3.18456649,4.125627581,4.507804293,1145,0.453125,0.318416143,4083.397427,63.90146655,15.98357354,4341.150429,65.88740721,16.31304165,9975.59972,99.87792409,21.52680969,1,10,0.391304348,0,0,0,0,0,0,1,0,7,0,0,5,1,0,0,2,5,2,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.92517007,13.98065036,8.526315789,5,9,NA,NA,0,4,2.23,0,1.68517238,1.063913292,0,11.06173379,21.94975473,0,8.328497957,0,0,1.117084152,0,0,0,0.182574186,0.577757036,0.333333333,0.838335851,1.44224957,16492.02635,9422.241914,8167.292209,1.750329327,2.019277128,1.153655541,10.63003729,0.5,1,0.804250297,10,4,3,3,2,0,0,1,2,1,0,0,191.72,6.392317423,475.3813588,602.1051509,78.67364714,2.017273004,46.0817538,9.906474643,19.11779791,5416,65,0.395,206
Mol66,0.1584,0.02509056,76.1712,11.99435606,19.00041266,-0.326828138,0.204437758,3.98320329,9.329435985,345.2177048,692.8687702,25.85057081,198.0038675,-397.403419,-43.56604852,147.2138373,1090.272189,69.41661934,0.635500728,1.275480956,0.047587526,0.364499272,-0.731567815,-0.080199408,187.5297044,376.3812628,14.04258772,107.5599723,-215.8781101,-23.66601738,0.101784929,0.16278588,0.460943821,2.924608357,355.218376,188.0031964,0.653910658,0.346089342,1302.08,1.758128509,3.069607502,7.873744676,0.138419177,0.241673202,NA,NA,NA,0.537746874,0.493913391,0.511859212,12.70148069,43.40912518,98.60335131,0.214930716,NA,1.543519477,0,44.182067,6,6,41,0.504957768,-0.160045232,-0.090967297,0.017977376,-0.063201968,28.72052266,26.43451921,36.87190164,42.12168612,33.15159719,1184.538731,1334.221695,1724.434521,1833.216279,1381.628945,1,23,26.657933,0,0,1,5,1,4,3,0,0,0,0,0,0.055555556,0.205950377,0,0,0,0.020833333,0.038354171,1.56481751,0,0.402368927,0,0.608745278,0,0.066451393,0,16.1125197,10.46923425,9.468839436,7.378086953,5.602040027,4.260501284,2.726167847,1.453271877,12.04139707,7.0958772,5.260394473,3.499381006,2.347914879,1.519074218,0.877709669,0.411456634,3.346256852,4.368298934,6.251828779,1.041631904,1.2467663,1.351152241,430,0.414634146,0.222646706,1886.910288,43.43858064,12.35711488,2090.703215,45.7242082,12.78686644,4259.026742,65.26121928,16.20951879,3,5,0.5,0,0,0,0,0,0,0,0,6,0,0,2,1,0,0,1,4,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.34026465,8.740894901,5.551497443,5,6,NA,NA,0,4,2.12,0,0,0,0,6.968014094,13.33594025,0,5.23244964,0,0,0,0,0,0,0.285714286,0.25,1,0.666666667,0,3753.796279,3394.982941,1168.493046,1.10568929,3.212510586,2.90543701,6.992969338,0.5,1,0.679259322,5,2,1,2,1,0,0,0,1,1,0,0,70.39,5.523561956,275.5214353,316.1510959,43.83938973,1.992699533,22.04930637,2.547340175,11.94449031,1161,34,1.116,108
Mol67,-0.0461,0.00212521,85.7371,11.98846481,19.00041458,-0.3567497,0.290596146,3.98370106,9.577511411,461.1383504,1015.238204,27.59215527,238.1909408,-524.3991149,-52.46676118,222.9474096,1539.637318,80.05891646,0.659400881,1.451731275,0.039455169,0.340599119,-0.749860075,-0.075024401,322.4875557,709.9858133,19.29600239,166.5739018,-366.7276613,-36.69154291,0.096763853,0.148401383,0.511239572,2.7186261,473.7897404,225.5395508,0.677491629,0.322508371,1609.09,1.369864128,1.827577198,17.54260614,0.066049228,0.088118275,NA,NA,NA,0.419582622,0.34207232,0.519811832,20.74004747,58.59498628,123.2535174,0.384374373,NA,1.281466774,0,49.837653,6,6,46,0.647662559,-0.235392076,-0.096755772,0.071820323,-0.136298242,32.49499169,29.93279312,43.08981908,49.17342163,39.98196308,1382.358058,1567.516906,2064.599651,2245.231815,1746.660957,1,26,31.122347,0,0,2,5,1,5,3,0,0,0,0,0,0.055555556,0.205950377,0,0,0,0.020833333,0.038354171,2.06481751,0,0.569035594,0,0.779089313,0,0.098726255,0,18.56011345,11.7737647,10.98962612,8.479144285,6.316819216,4.696208389,3.16442509,1.991983708,13.89685895,7.959889316,5.985610964,4.018958695,2.677881153,1.711888727,1.047151796,0.56446661,4.386696966,5.392452885,7.212351124,1.374960374,1.582015463,1.628581432,559,0.369565217,0.219649417,2162.604549,46.5038122,12.93180173,2383.27757,48.81882393,13.35749054,4830.185247,69.49953415,16.90393947,2,6,0.5,0,0,0,0,0,0,1,0,6,0,0,2,1,0,0,2,4,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.30177515,9.796296296,6.282314765,5,6,NA,NA,0,4,2.23,0,1.304891108,0.999976237,0,6.968014094,14.85209881,0,5.345015106,0,0,0.142857143,0,0,0,0.142857143,0.377964473,0,1.154700538,0.333333333,7394.853731,7009.210037,966.8252019,1.055019566,7.648594303,7.249717966,8.042754057,0.5,1,0.96137635,6,2,1,2,1,0,0,0,1,1,0,0,78.67,5.700439718,316.2671726,358.1616606,49.54069565,1.981627826,24.88104934,4.969080733,12.35442729,1683,40,0.683,124
Mol68,-0.2506,0.06280036,95.303,11.98843851,19.00041645,-0.356667732,0.29114048,3.98419984,9.833448963,509.8813058,1221.637238,28.16482674,271.375944,-650.1963395,-63.84306531,238.5053618,1871.833577,92.00789205,0.652642015,1.563681154,0.036050644,0.347357985,-0.832243592,-0.081718365,398.3484667,954.4129487,22.00397508,212.0144236,-507.970604,-49.87785762,0.089154732,0.136364551,0.353278306,4.205032107,509.2673208,271.989929,0.651856122,0.348143878,1948.1,1.308609297,3.065096027,16.32576432,0.06321946,0.148076066,NA,NA,NA,0.444832638,0.439055823,0.563294552,20.69946965,75.4150955,161.5974206,0.341528356,NA,1.447183013,0,55.493239,6,6,51,0.789986886,-0.313366304,-0.107751868,0.179202092,-0.289303452,36.26946073,33.43106703,49.30773652,57.22515713,51.47651292,1617.331703,1854.874047,2505.658422,2831.894502,2352.589249,1,29,35.586761,0,0,3,5,1,6,3,0,0,0,0,0,0.055555556,0.205950377,0,0,0,0.020833333,0.038354171,2.503649703,0,0.73009001,0,0.93274082,0,0.14918642,0,21.00770721,13.09513191,12.44771924,9.482391368,7.332081152,5.488452535,3.551224416,2.428833735,15.75232084,8.826687836,6.691161229,4.542779231,3.116578037,1.98504258,1.206104613,0.701338258,5.288927626,7.058163583,9.821373336,1.722248068,2.145215743,2.307067275,638,0.333333333,0.217281447,2438.504626,49.38121734,13.4598802,2675.889323,51.72899886,13.88319367,5692.919788,75.45143994,17.85576062,1,7,0.5,0,0,0,0,0,0,2,0,6,0,0,2,1,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.27110583,10.85782272,6.76,5,6,NA,NA,0,4,2.34,0.2,2.609782216,2.451278571,0,6.968014094,16.39241069,0,6.077721176,0,0,0.479438118,0,0,0,0,0.516459057,0,0,1.44224957,8341.128557,7473.26181,1511.544458,1.116129579,5.518281988,4.944123059,8.453224768,0.5,1,0.901123872,7,2,1,2,1,0,0,0,1,1,0,0,86.95,5.857980995,357.0129098,400.1722253,55.23996245,1.972855802,27.70431016,7.402294738,12.74442644,2244,47,0.25,140
Mol69,0.2724,0.07420176,113.8166,11.85,19.00041874,-0.32687551,0.249404508,3.984421051,10.68090156,510.4720888,1397.761145,33.12852806,305.3598607,-836.1282777,-67.00290851,205.1122282,2233.889422,100.1314366,0.625707401,1.713295423,0.040607049,0.374292599,-1.024878075,-0.082128321,416.4594394,1140.3382,27.02731163,249.1223305,-682.1401628,-54.66311347,0.091002344,0.119320124,0.08585703,4.139807389,540.1910645,275.6408851,0.662135216,0.337864784,2425.11,1.757930913,2.941866562,20.44018475,0.069925702,0.117019437,NA,NA,NA,0.503432891,0.499216558,0.583013252,25.13998222,101.2363268,232.0847311,0.359791146,NA,1.585662701,0,64.300032,12,12,57,0.873802992,-0.363980964,-0.080075571,0.09383641,-0.188572184,41.62944103,39.7634309,57.64010039,67.55406882,62.2205926,2012.951905,2332.646489,3175.211237,3604.830299,3155.742751,1,35,37.999968,0,0,5,7,2,5,3,0,0,0,0,0,0.157617628,0.264875942,0,0,0,0.045678533,0.050776771,2.529433126,0,0.768799711,0,0.970430607,0,0.149967179,0,24.12059139,15.66761155,14.46090915,11.69483285,9.166698251,7.049125111,4.608561989,3.202391331,18.00893551,10.33710255,7.718996157,5.322209802,3.638610307,2.375563735,1.437638152,0.842732069,5.821213306,8.134021652,11.50750073,1.843578893,2.327930668,2.580905065,909,0.421052632,0.215551895,2923.24589,54.06704995,14.29843315,3171.510062,56.31616164,14.69226314,7038.24755,83.89426411,19.16408901,1,8,0.363636364,0,0,0,0,0,0,1,0,6,0,0,6,1,0,0,3,5,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.58530612,12.80799667,7.49219563,5,12,NA,NA,0,4,2.67,0,1.900187945,1.420290293,0,12.72999774,21.80142036,0,7.232039426,0,0,0.479438118,0,0,0,0.090909091,0.516459057,0,0.577757036,1.44224957,11720.74034,10864.80248,1885.152256,1.078780803,6.217397191,5.763355421,9.182566593,0.470588235,0.888888889,0.840788622,8,3,2,3,2,0,0,0,2,1,0,0,99.84,6.129283017,406.0277738,463.1831243,66.12498567,2.003787445,31.02015256,7.574063765,15.88846397,3499,56,0.715,168
Mol70,-0.2008,0.04032064,93.5526,11.9,19.0004164,-0.326856967,0.218692321,3.984153376,9.809238758,385.3142446,922.7272679,23.06285947,247.2823745,-592.1768868,-57.98116331,138.0318701,1514.904155,81.04402278,0.609099437,1.458634523,0.03645745,0.390900563,-0.936105045,-0.091655822,243.7484884,583.71415,14.58948693,156.4299941,-374.6090965,-36.67868788,0.090691627,0.136432039,0.393593855,2.527482532,393.2113904,239.3852287,0.621583136,0.378416864,1845.1,1.746918127,3.561426264,12.38707077,0.098721511,0.201262657,NA,NA,NA,0.52114173,0.45629317,0.587012883,17.69541516,71.97635771,166.7381826,0.275011874,NA,1.564447784,0,54.159653,6,6,49,0.789986886,-0.304701849,-0.065510838,0.127409456,-0.331544482,36.26946073,34.43106703,51.30773652,59.88934109,49.47651292,1662.459787,1939.490127,2671.1384,2966.704045,2329.52569,1,30,33.400347,0,0,3,5,1,4,5,0,0,0,0,0,0.111111111,0.395628908,0,0,0,0.045833333,0.094121924,2.308387557,0,0.650374572,0,0.879266079,0,0.132276222,0,20.42192077,13.25692795,12.4916034,10.3089358,8.043583033,6.330801672,4.250394276,2.851682946,15.1665344,9.033794618,6.940602243,4.944310562,3.452353799,2.342554519,1.457362759,0.86201976,5.291739682,7.367632783,10.54840514,1.710386821,2.211339635,2.523260322,666,0.428571429,0.218381424,2517.084717,50.17055628,13.60293463,2734.081953,52.28844952,13.98311221,5968.189098,77.25405554,18.13903554,1,7,0.5,0,0,0,0,0,0,0,0,8,0,0,2,1,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.68,9.871281774,5.58677686,5,6,NA,NA,0,4,2.34,0,0,0,0,9.939263589,18.81224196,0,6.077721176,0,0,0.479438118,0,0,0,0,0.516459057,0,0,1.44224957,6424.845417,5539.424977,1937.97136,1.159839775,3.315242707,2.858362663,8.045235096,0.5,1,0.649043721,5,3,1,2,1,0,0,0,2,1,0,0,86.95,5.906890596,344.6564511,398.1565752,56.35445651,2.012659161,28.17633678,7.676658452,12.94203872,2232,49,-0.3,146
Mol71,1.4922,2.22666084,118.4329,11.99613701,19.00041959,-0.346084542,0.293100385,3.98369876,9.886102872,564.1418796,1670.367169,41.65620627,321.8504405,-952.9666711,-65.5009933,242.2914391,2623.33384,107.1571996,0.636734503,1.8853066,0.047016442,0.363265497,-1.075592473,-0.073929527,499.8253728,1479.932483,36.90707884,285.1570185,-844.3211519,-58.03337702,0.098938779,0.110344352,0.728088939,1.377961601,584.1701873,301.8221328,0.659340012,0.340659988,2599.11,1.077269086,4.828219669,26.96793478,0.032770213,0.146873041,NA,NA,NA,0.344674424,0.378677671,0.520434961,32.87342354,164.4601274,337.6016487,0.36526756,NA,1.243787056,0,66.428825,12,12,59,0.928188437,-0.449843564,0.032198576,0.034663731,-0.156432074,43.04392976,40.92906905,58.52847207,68.83042933,58.47306074,1999.84118,2300.848116,3089.670358,3401.495311,2827.03772,1,36,38.369175,0,0,3,9,3,4,3,0,0,0,0,0,0.138888889,0.302175422,0,0,0,0.048611111,0.066131949,2.49296986,0,0.712670147,0,0.9417791,0,0.108923483,0,24.82769817,16.1887796,14.66511797,12.28866033,9.133968337,6.901133158,4.748237118,3.277669188,18.52275661,10.5977531,7.840677386,5.42735726,3.606075721,2.367723354,1.410828866,0.801601845,5.977031501,7.90133881,10.45938965,1.743901437,2.09850235,2.253439111,1079,0.406779661,0.219518565,2992.670523,54.70530616,14.41074064,3253.669962,57.04094987,14.81805376,6846.965113,82.74639033,18.98888095,2,8,0.347826087,0,0,0,0,0,0,1,0,6,0,0,6,1,0,0,3,6,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.56944444,13.5168,7.997984379,5,12,NA,NA,0,4,2.78,0,1.376119531,1.097664242,0,12.86890548,23.87693989,0,7.801106206,0,0,0.35809271,0.543690187,0,0,0.2,0.377964473,0,1.154700538,0.333333333,16991.02304,15627.34454,2197.968954,1.08726233,7.730328952,7.109902308,10.4795823,0.5,1,0.812097249,9,3,2,3,2,0,0,0,2,1,0,0,104.97,6.169925001,421.1172249,478.1827899,68.13961414,2.004106298,30.39575129,10.33709892,12.50106894,4147,57,2.336,172
